client_time,device_time,gsr_data
1625628319691,1.6256283182310395E9,0.0
1625628319691,1.6256283184810395E9,0.0064074243
1625628319691,1.6256283187310395E9,0.03844456
1625628319691,1.6256283189810395E9,0.07688912
1625628319692,1.6256283192310395E9,0.011533366
1625628319692,1.6256283194810395E9,0.0961114
1625628321192,1.6256283197310395E9,0.20631914
1625628321192,1.6256283199810395E9,0.20375617
1625628321192,1.6256283202310395E9,0.18709686
1625628321192,1.6256283204810395E9,0.18581538
1625628321192,1.6256283207310395E9,0.18581538
1625628321192,1.6256283209810395E9,0.18837835
1625628322729,1.6256283212310395E9,0.19094132
1625628322729,1.6256283214810395E9,0.1922228
1625628322729,1.6256283217310395E9,0.19478577
1625628322730,1.6256283219810395E9,0.19606726
1625628322730,1.6256283222310395E9,0.19350429
1625628322730,1.6256283224810395E9,0.19606726
1625628324192,1.6256283227310395E9,0.27680084
1625628324192,1.6256283229810395E9,0.3703493
1625628324192,1.6256283232310395E9,0.40879384
1625628324192,1.6256283234810395E9,0.438268
1625628324192,1.6256283237310395E9,0.4574903
1625628324192,1.6256283239810395E9,0.46646068
1625628325695,1.6256283242310395E9,0.4574903
1625628325695,1.6256283244810395E9,0.4292976
1625628325695,1.6256283247310395E9,0.3857271
1625628325695,1.6256283249810395E9,0.395979
1625628325695,1.6256283252310395E9,0.4023864
1625628325695,1.6256283254810395E9,0.38829008
1625628327192,1.6256283257310395E9,0.39854196
1625628327192,1.6256283259810395E9,0.40751237
1625628327192,1.6256283262310395E9,0.37931967
1625628327192,1.6256283264810395E9,0.3703493
1625628327192,1.6256283267310395E9,0.395979
1625628327192,1.6256283269810395E9,0.41520128
1625628328692,1.6256283272310395E9,0.42417166
1625628328692,1.6256283274810395E9,0.4023864
1625628328692,1.6256283277310395E9,0.34471956
1625628328692,1.6256283279810395E9,0.4369865
1625628328692,1.6256283282310395E9,0.4369865
1625628328692,1.6256283284810395E9,0.43570504
1625628330192,1.6256283287310395E9,0.44595692
1625628330192,1.6256283289810395E9,0.44595692
1625628330192,1.6256283292310395E9,0.4472384
1625628330192,1.6256283294810395E9,0.4305791
1625628330192,1.6256283297310395E9,0.45364583
1625628330192,1.6256283299810395E9,0.39854196
1625628331692,1.6256283302310395E9,0.38957155
1625628331692,1.6256283304810395E9,0.37419373
1625628331692,1.6256283307310395E9,0.36266035
1625628331692,1.6256283309810395E9,0.36778632
1625628331692,1.6256283312310395E9,0.35625294
1625628331692,1.6256283314810395E9,0.3498455
1625628333192,1.6256283317310395E9,0.31011945
1625628333192,1.6256283319810395E9,0.31908986
1625628333192,1.6256283322310395E9,0.32293433
1625628333192,1.6256283324810395E9,0.31396392
1625628333192,1.6256283327310395E9,0.28705272
1625628333192,1.6256283329810395E9,0.29217866
1625628334692,1.6256283332310395E9,0.29602313
1625628334692,1.6256283334810395E9,0.30243054
1625628334692,1.6256283337310395E9,0.29986757
1625628334692,1.6256283339810395E9,0.29986757
1625628334692,1.6256283342310395E9,0.29986757
1625628334692,1.6256283344810395E9,0.2908972
1625628336192,1.6256283347310395E9,0.29217866
1625628336192,1.6256283349810395E9,0.29217866
1625628336192,1.6256283352310395E9,0.2703934
1625628336192,1.6256283354810395E9,0.2537341
1625628336192,1.6256283357310395E9,0.25501558
1625628336192,1.6256283359810395E9,0.25629708
1625628337692,1.6256283362310395E9,0.17428201
1625628337693,1.6256283364810395E9,0.112770714
1625628337693,1.6256283367310395E9,0.048696443
1625628337693,1.6256283369810395E9,0.14352636
1625628337693,1.6256283372310395E9,0.15249676
1625628337693,1.6256283374810395E9,0.13711894
1625628339230,1.6256283377310395E9,0.10123734
1625628339230,1.6256283379810395E9,0.061511297
1625628339230,1.6256283382310395E9,0.08714101
1625628339230,1.6256283384810395E9,0.09739289
1625628339230,1.6256283387310395E9,0.1755635
1625628339230,1.6256283389810395E9,0.18068944
1625628340692,1.6256283392310395E9,0.17940795
1625628340692,1.6256283394810395E9,0.18709686
1625628340692,1.6256283397310395E9,0.1922228
1625628340692,1.6256283399810395E9,0.19734874
1625628340692,1.6256283402310395E9,0.20247468
1625628340692,1.6256283404810395E9,0.20760062
1625628342192,1.6256283407310395E9,0.21272658
1625628342192,1.6256283409810395E9,0.21400806
1625628342192,1.6256283412310395E9,0.2114451
1625628342192,1.6256283414810395E9,0.2114451
1625628342192,1.6256283417310395E9,0.22041549
1625628342192,1.6256283419810395E9,0.23194885
1625628343692,1.6256283422310395E9,0.2357933
1625628343692,1.6256283424810395E9,0.24091925
1625628343692,1.6256283427310395E9,0.26014152
1625628343692,1.6256283429810395E9,0.27295637
1625628343692,1.6256283432310395E9,0.25757855
1625628343692,1.6256283434810395E9,0.23066737
1625628345192,1.6256283437310395E9,0.23963776
1625628345192,1.6256283439810395E9,0.25886005
1625628345192,1.6256283442310395E9,0.263986
1625628345192,1.6256283444810395E9,0.26911193
1625628345192,1.6256283447310395E9,0.2716749
1625628345192,1.6256283449810395E9,0.27551937
1625628346767,1.6256283452310395E9,0.27808234
1625628346767,1.6256283454810395E9,0.2793638
1625628346767,1.6256283457310395E9,0.28320828
1625628346767,1.6256283459810395E9,0.28577125
1625628346767,1.6256283462310395E9,0.28705272
1625628346767,1.6256283464810395E9,0.28577125
1625628348192,1.6256283467310395E9,0.28833422
1625628348192,1.6256283469810395E9,0.2908972
1625628348192,1.6256283472310395E9,0.29346016
1625628348192,1.6256283474810395E9,0.29474163
1625628348192,1.6256283477310395E9,0.2973046
1625628348192,1.6256283479810395E9,0.2985861
1625628349730,1.6256283482310395E9,0.29986757
1625628349730,1.6256283484810395E9,0.30371204
1625628349730,1.6256283487310395E9,0.306275
1625628349730,1.6256283489810395E9,0.306275
1625628349730,1.6256283492310395E9,0.30883798
1625628349730,1.6256283494810395E9,0.31011945
1625628351191,1.6256283497310395E9,0.31268242
1625628351191,1.6256283499810395E9,0.31396392
1625628351191,1.6256283502310395E9,0.3152454
1625628351191,1.6256283504810395E9,0.31780836
1625628351191,1.6256283507310395E9,0.31908986
1625628351191,1.6256283509810395E9,0.31908986
1625628352698,1.6256283512310395E9,0.31908986
1625628352698,1.6256283514810395E9,0.32293433
1625628352698,1.6256283517310395E9,0.32806027
1625628352698,1.6256283519810395E9,0.5882018
1625628352698,1.6256283522310395E9,0.5984537
1625628352698,1.6256283524810395E9,0.5792314
1625628354192,1.6256283527310395E9,0.5600091
1625628354192,1.6256283529810395E9,0.41520128
1625628354192,1.6256283532310395E9,0.29986757
1625628354192,1.6256283534810395E9,0.32165283
1625628354192,1.6256283537310395E9,0.26911193
1625628354192,1.6256283539810395E9,0.28705272
1625628355692,1.6256283542310395E9,0.32037136
1625628355692,1.6256283544810395E9,0.3242158
1625628355692,1.6256283547310395E9,0.27295637
1625628355692,1.6256283549810395E9,0.2281044
1625628355692,1.6256283552310395E9,0.33703065
1625628355692,1.6256283554810395E9,0.34600106
1625628357192,1.6256283557310395E9,0.2716749
1625628357192,1.6256283559810395E9,0.27423787
1625628357192,1.6256283562310395E9,0.26014152
1625628357192,1.6256283564810395E9,0.39213452
1625628357192,1.6256283567310395E9,0.35240847
1625628357192,1.6256283569810395E9,0.36650482
1625628358694,1.6256283572310395E9,0.3780382
1625628358694,1.6256283574810395E9,0.38316414
1625628358694,1.6256283577310395E9,0.38957155
1625628358694,1.6256283579810395E9,0.3946975
1625628358694,1.6256283582310395E9,0.4023864
1625628358694,1.6256283584810395E9,0.4023864
1625628360192,1.6256283587310395E9,0.40751237
1625628360192,1.6256283589810395E9,0.39213452
1625628360192,1.6256283592310395E9,0.39726046
1625628360192,1.6256283594810395E9,0.40110493
1625628360192,1.6256283597310395E9,0.4036679
1625628360192,1.6256283599810395E9,0.40751237
1625628361693,1.6256283602310395E9,0.41007534
1625628361693,1.6256283604810395E9,0.4126383
1625628361693,1.6256283607310395E9,0.41520128
1625628361693,1.6256283609810395E9,0.395979
1625628361693,1.6256283612310395E9,0.39085305
1625628361693,1.6256283614810395E9,0.3946975
1625628363196,1.6256283617310395E9,0.3946975
1625628363196,1.6256283619810395E9,0.395979
1625628363196,1.6256283622310395E9,0.40494937
1625628363196,1.6256283624810395E9,0.41648275
1625628363196,1.6256283627310395E9,0.4216087
1625628363196,1.6256283629810395E9,0.42545316
1625628364728,1.6256283632310395E9,0.4305791
1625628364728,1.6256283634810395E9,0.43442354
1625628364728,1.6256283637310395E9,0.3575344
1625628364728,1.6256283639810395E9,0.39982343
1625628364728,1.6256283642310395E9,0.40751237
1625628364728,1.6256283644810395E9,0.40110493
1625628366192,1.6256283647310395E9,0.4228902
1625628366192,1.6256283649810395E9,0.42032722
1625628366192,1.6256283652310395E9,0.41776425
1625628366192,1.6256283654810395E9,0.43186057
1625628366192,1.6256283657310395E9,0.42801613
1625628366192,1.6256283659810395E9,0.42801613
1625628367692,1.6256283662310395E9,0.42545316
1625628367692,1.6256283664810395E9,0.40494937
1625628367692,1.6256283667310395E9,0.38829008
1625628367692,1.6256283669810395E9,0.39085305
1625628367692,1.6256283672310395E9,0.39213452
1625628367692,1.6256283674810395E9,0.39085305
1625628369196,1.6256283677310395E9,0.39341602
1625628369196,1.6256283679810395E9,0.40110493
1625628369196,1.6256283682310395E9,0.38700858
1625628369196,1.6256283684810395E9,0.5177201
1625628369196,1.6256283687310395E9,0.52412754
1625628369196,1.6256283689810395E9,0.4369865
1625628370692,1.6256283692310395E9,0.44083098
1625628370692,1.6256283694810395E9,0.42545316
1625628370692,1.6256283697310395E9,0.39726046
1625628370692,1.6256283699810395E9,0.36650482
1625628370692,1.6256283702310395E9,0.30243054
1625628370692,1.6256283704810395E9,0.2703934
1625628372191,1.6256283707310395E9,0.28833422
1625628372192,1.6256283709810395E9,0.29346016
1625628372192,1.6256283712310395E9,0.29602313
1625628372192,1.6256283714810395E9,0.30883798
1625628372192,1.6256283717310395E9,0.31780836
1625628372192,1.6256283719810395E9,0.33959362
1625628373729,1.6256283722310395E9,0.34600106
1625628373729,1.6256283724810395E9,0.34728253
1625628373729,1.6256283727310395E9,0.33574918
1625628373729,1.6256283729810395E9,0.32037136
1625628373730,1.6256283732310395E9,0.25629708
1625628373730,1.6256283734810395E9,0.3049935
1625628375192,1.6256283737310395E9,0.20888212
1625628375192,1.6256283739810395E9,0.351127
1625628375192,1.6256283742310395E9,0.40623087
1625628375192,1.6256283744810395E9,0.40879384
1625628375192,1.6256283747310395E9,0.4126383
1625628375192,1.6256283749810395E9,0.41776425
1625628376657,1.6256283752310395E9,0.45364583
1625628376657,1.6256283754810395E9,0.48312
1625628376657,1.6256283757310395E9,0.4895274
1625628376657,1.6256283759810395E9,0.4908089
1625628376657,1.6256283762310395E9,0.52412754
1625628376657,1.6256283764810395E9,0.56641656
1625628378192,1.6256283767310395E9,0.6061426
1625628378192,1.6256283769810395E9,0.6356168
1625628378192,1.6256283772310395E9,0.6484316
1625628378192,1.6256283774810395E9,0.6586835
1625628378192,1.6256283777310395E9,0.6650909
1625628378192,1.6256283779810395E9,0.5987206
1625628379695,1.6256283782310395E9,0.50901663
